#          z   avg(WSh)   min(WSh)   max(WSh)   avg(WDh)   min(WDh)   max(WDh)        TIh
442.953020   7.231530   7.105003   7.358112 191.424383 190.069499 192.588474   0.010010
446.308725   7.231157   7.106659   7.328130 191.508820 190.149430 192.604914   0.009953
449.664430   7.231572   7.110464   7.335537 191.588659 190.201164 192.631292   0.009894
453.020134   7.232540   7.116558   7.335598 191.666415 190.249242 192.677013   0.009834
456.375839   7.234140   7.125908   7.336783 191.746713 190.313040 192.727403   0.009614
459.731544   7.235577   7.138366   7.343507 191.824315 190.378531 192.853174   0.009398
463.087248   7.236897   7.151877   7.353630 191.899220 190.422995 192.960410   0.009201
466.442953   7.238015   7.162767   7.365094 191.967916 190.473099 192.952487   0.008803
469.798658   7.238662   7.163585   7.367426 192.034834 190.588468 192.904589   0.008262
473.154362   7.238972   7.164394   7.369478 192.100128 190.732865 192.891334   0.007692
476.510067   7.238758   7.169587   7.352753 192.162118 190.874489 192.939552   0.006942
479.865772   7.238359   7.176198   7.327471 192.216208 191.206192 192.998419   0.006176
483.221477   7.237957   7.179899   7.318262 192.263393 191.380840 192.997463   0.005608
486.577181   7.237792   7.178454   7.314453 192.297373 191.544263 192.885675   0.005196
489.932886   7.237529   7.181295   7.313461 192.324341 191.798698 192.821258   0.004864
493.288591   7.237219   7.177783   7.312612 192.345979 191.922758 192.815909   0.004666
496.644295   7.236864   7.172540   7.309772 192.358941 192.036607 192.792138   0.004493
500.000000   7.236437   7.176090   7.303366 192.364355 192.078042 192.761591   0.004324
